ALGORITHM_NAME,PHM_PATTERNS_SK,PARAMETER_NAME,PARAMETER_VALUE
LAS2: Error 101: Sample Presentation Error,10150,ERROR_COUNT,1
LAS2: Error 101: Sample Presentation Error,10150,ERROR_CODE_REG_EXPR,LAS2: Error 101: Sample Presentation Error
LAS2: Error 101: Sample Presentation Error,10150,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS2: Error 101: Sample Presentation Error,10150,THRESHOLDS_DAYS,7
LAS2: Error 101: Sample Presentation Error,10150,THRESHOLD_DATA_DAYS,3
LAS2: Error 102: Sample Queue Error,10151,THRESHOLD_TYPE,COUNT
LAS2: Error 102: Sample Queue Error,10151,IHN_LEVEL3_DESC,LAS2: Error 102: Sample Queue Error
LAS2: Error 102: Sample Queue Error,10151,ALGORITHM_TYPE,COUNT
LAS2: Error 102: Sample Queue Error,10151,ERROR_COUNT,1
LAS2: Error 102: Sample Queue Error,10151,ERROR_CODE_REG_EXPR,LAS2: Error 102: Sample Queue Error
LAS2: Error 102: Sample Queue Error,10151,THRESHOLD_DESCRIPTION,1/day
LAS2: Error 102: Sample Queue Error,10151,THRESHOLDS_DAYS,1
LAS2: Error 102: Sample Queue Error,10151,THRESHOLD_DATA_DAYS,
LAS2: Error 103: Carrier Missing,10152,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 103: Carrier Missing,10152,IHN_LEVEL3_DESC,LAS2: Error 103: Carrier Missing
LAS2: Error 103: Carrier Missing,10152,ALGORITHM_TYPE,COUNT
LAS2: Error 103: Carrier Missing,10152,ERROR_COUNT,5
LAS2: Error 103: Carrier Missing,10152,ERROR_CODE_REG_EXPR,LAS2: Error 103: Carrier Missing
LAS2: Error 103: Carrier Missing,10152,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS2: Error 103: Carrier Missing,10152,THRESHOLDS_DAYS,2
LAS2: Error 103: Carrier Missing,10152,THRESHOLD_DATA_DAYS,
LAS2: Error 113,10153,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 113,10153,IHN_LEVEL3_DESC,LAS2: Error 113
LAS2: Error 113,10153,ALGORITHM_TYPE,COUNT
LAS2: Error 113,10153,ERROR_COUNT,5
LAS2: Error 113,10153,ERROR_CODE_REG_EXPR,LAS2: Error 113
LAS2: Error 113,10153,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS2: Error 113,10153,THRESHOLDS_DAYS,2
LAS2: Error 113,10153,THRESHOLD_DATA_DAYS,
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,THRESHOLD_TYPE,CONSECUTIVE
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,IHN_LEVEL3_DESC,"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,ALGORITHM_TYPE,LAS_205
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,ERROR_COUNT,1.5
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,ERROR_CODE_REG_EXPR,LAS2
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,THRESHOLDS_DAYS,2
"LAS2: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10154,THRESHOLD_DATA_DAYS,
LAS2: Error 301,10155,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 301,10155,IHN_LEVEL3_DESC,LAS2: Error 301
LAS2: Error 301,10155,ALGORITHM_TYPE,COUNT
LAS2: Error 301,10155,ERROR_COUNT,2
LAS2: Error 301,10155,ERROR_CODE_REG_EXPR,LAS2: Error 301
LAS2: Error 301,10155,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 301,10155,THRESHOLDS_DAYS,2
LAS2: Error 301,10155,THRESHOLD_DATA_DAYS,
LAS2: Error 302,10156,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 302,10156,IHN_LEVEL3_DESC,LAS2: Error 302
LAS2: Error 302,10156,ALGORITHM_TYPE,COUNT
LAS2: Error 302,10156,ERROR_COUNT,2
LAS2: Error 302,10156,ERROR_CODE_REG_EXPR,LAS2: Error 302
LAS2: Error 302,10156,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 302,10156,THRESHOLDS_DAYS,2
LAS2: Error 302,10156,THRESHOLD_DATA_DAYS,
LAS2: Error 311,10157,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 311,10157,IHN_LEVEL3_DESC,LAS2: Error 311
LAS2: Error 311,10157,ALGORITHM_TYPE,COUNT
LAS2: Error 311,10157,ERROR_COUNT,2
LAS2: Error 311,10157,ERROR_CODE_REG_EXPR,LAS2: Error 311
LAS2: Error 311,10157,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 311,10157,THRESHOLDS_DAYS,2
LAS2: Error 311,10157,THRESHOLD_DATA_DAYS,
LAS2: Error 312,10158,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 312,10158,IHN_LEVEL3_DESC,LAS2: Error 312
LAS2: Error 312,10158,ALGORITHM_TYPE,COUNT
LAS2: Error 312,10158,ERROR_COUNT,2
LAS2: Error 312,10158,ERROR_CODE_REG_EXPR,LAS2: Error 312
LAS2: Error 312,10158,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 312,10158,THRESHOLDS_DAYS,2
LAS2: Error 312,10158,THRESHOLD_DATA_DAYS,
LAS2: Error 317,10159,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 317,10159,IHN_LEVEL3_DESC,LAS2: Error 317
LAS2: Error 317,10159,ALGORITHM_TYPE,COUNT
LAS2: Error 317,10159,ERROR_COUNT,2
LAS2: Error 317,10159,ERROR_CODE_REG_EXPR,LAS2: Error 317
LAS2: Error 317,10159,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 317,10159,THRESHOLDS_DAYS,2
LAS2: Error 317,10159,THRESHOLD_DATA_DAYS,
LAS2: Error 318,10160,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 318,10160,IHN_LEVEL3_DESC,LAS2: Error 318
LAS2: Error 318,10160,ALGORITHM_TYPE,COUNT
LAS2: Error 318,10160,ERROR_COUNT,2
LAS2: Error 318,10160,ERROR_CODE_REG_EXPR,LAS2: Error 318
LAS2: Error 318,10160,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 318,10160,THRESHOLDS_DAYS,2
LAS2: Error 318,10160,THRESHOLD_DATA_DAYS,
LAS2: Error 325,10161,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 325,10161,IHN_LEVEL3_DESC,LAS2: Error 325
LAS2: Error 325,10161,ALGORITHM_TYPE,COUNT
LAS2: Error 325,10161,ERROR_COUNT,2
LAS2: Error 325,10161,ERROR_CODE_REG_EXPR,LAS2: Error 325
LAS2: Error 325,10161,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 325,10161,THRESHOLDS_DAYS,2
LAS2: Error 325,10161,THRESHOLD_DATA_DAYS,
LAS2: Error 326,10162,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 326,10162,IHN_LEVEL3_DESC,LAS2: Error 326
LAS2: Error 326,10162,ALGORITHM_TYPE,COUNT
LAS2: Error 326,10162,ERROR_COUNT,2
LAS2: Error 326,10162,ERROR_CODE_REG_EXPR,LAS2: Error 326
LAS2: Error 326,10162,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 326,10162,THRESHOLDS_DAYS,2
LAS2: Error 326,10162,THRESHOLD_DATA_DAYS,
LAS2: Error 327,10163,THRESHOLD_TYPE,CONSECUTIVE
LAS2: Error 327,10163,IHN_LEVEL3_DESC,LAS2: Error 327
LAS2: Error 327,10163,ALGORITHM_TYPE,COUNT
LAS2: Error 327,10163,ERROR_COUNT,2
LAS2: Error 327,10163,ERROR_CODE_REG_EXPR,LAS2: Error 327
LAS2: Error 327,10163,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS2: Error 327,10163,THRESHOLDS_DAYS,2
LAS2: Error 327,10163,THRESHOLD_DATA_DAYS,
LAS3: Error 101: Sample Presentation Error,10164,THRESHOLD_TYPE,DISCRETE
LAS3: Error 101: Sample Presentation Error,10164,IHN_LEVEL3_DESC,LAS3: Error 101: Sample Presentation Error
LAS3: Error 101: Sample Presentation Error,10164,ALGORITHM_TYPE,COUNT
LAS3: Error 101: Sample Presentation Error,10164,ERROR_COUNT,1
LAS3: Error 101: Sample Presentation Error,10164,ERROR_CODE_REG_EXPR,LAS3: Error 101: Sample Presentation Error
LAS3: Error 101: Sample Presentation Error,10164,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS3: Error 101: Sample Presentation Error,10164,THRESHOLDS_DAYS,7
LAS3: Error 101: Sample Presentation Error,10164,THRESHOLD_DATA_DAYS,3
LAS3: Error 102: Sample Queue Error,10165,THRESHOLD_TYPE,COUNT
LAS3: Error 102: Sample Queue Error,10165,IHN_LEVEL3_DESC,LAS3: Error 102: Sample Queue Error
LAS3: Error 102: Sample Queue Error,10165,ALGORITHM_TYPE,COUNT
LAS3: Error 102: Sample Queue Error,10165,ERROR_COUNT,1
LAS3: Error 102: Sample Queue Error,10165,ERROR_CODE_REG_EXPR,LAS3: Error 102: Sample Queue Error
LAS3: Error 102: Sample Queue Error,10165,THRESHOLD_DESCRIPTION,1/day
LAS3: Error 102: Sample Queue Error,10165,THRESHOLDS_DAYS,1
LAS3: Error 102: Sample Queue Error,10165,THRESHOLD_DATA_DAYS,
LAS3: Error 103: Carrier Missing,10166,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 103: Carrier Missing,10166,IHN_LEVEL3_DESC,LAS3: Error 103: Carrier Missing
LAS3: Error 103: Carrier Missing,10166,ALGORITHM_TYPE,COUNT
LAS3: Error 103: Carrier Missing,10166,ERROR_COUNT,5
LAS3: Error 103: Carrier Missing,10166,ERROR_CODE_REG_EXPR,LAS3: Error 103: Carrier Missing
LAS3: Error 103: Carrier Missing,10166,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS3: Error 103: Carrier Missing,10166,THRESHOLDS_DAYS,2
LAS3: Error 103: Carrier Missing,10166,THRESHOLD_DATA_DAYS,
LAS3: Error 113,10167,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 113,10167,IHN_LEVEL3_DESC,LAS3: Error 113
LAS3: Error 113,10167,ALGORITHM_TYPE,COUNT
LAS3: Error 113,10167,ERROR_COUNT,5
LAS3: Error 113,10167,ERROR_CODE_REG_EXPR,LAS3: Error 113
LAS3: Error 113,10167,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS3: Error 113,10167,THRESHOLDS_DAYS,2
LAS3: Error 113,10167,THRESHOLD_DATA_DAYS,
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,THRESHOLD_TYPE,CONSECUTIVE
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,IHN_LEVEL3_DESC,"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,ALGORITHM_TYPE,LAS_205
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,ERROR_COUNT,1.5
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,ERROR_CODE_REG_EXPR,LAS3
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,THRESHOLDS_DAYS,2
"LAS3: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10168,THRESHOLD_DATA_DAYS,
LAS3: Error 301,10169,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 301,10169,IHN_LEVEL3_DESC,LAS3: Error 301
LAS3: Error 301,10169,ALGORITHM_TYPE,COUNT
LAS3: Error 301,10169,ERROR_COUNT,2
LAS3: Error 301,10169,ERROR_CODE_REG_EXPR,LAS3: Error 301
LAS3: Error 301,10169,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 301,10169,THRESHOLDS_DAYS,2
LAS3: Error 301,10169,THRESHOLD_DATA_DAYS,
LAS3: Error 302,10170,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 302,10170,IHN_LEVEL3_DESC,LAS3: Error 302
LAS3: Error 302,10170,ALGORITHM_TYPE,COUNT
LAS3: Error 302,10170,ERROR_COUNT,2
LAS3: Error 302,10170,ERROR_CODE_REG_EXPR,LAS3: Error 302
LAS3: Error 302,10170,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 302,10170,THRESHOLDS_DAYS,2
LAS3: Error 302,10170,THRESHOLD_DATA_DAYS,
LAS3: Error 311,10171,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 311,10171,IHN_LEVEL3_DESC,LAS3: Error 311
LAS3: Error 311,10171,ALGORITHM_TYPE,COUNT
LAS3: Error 311,10171,ERROR_COUNT,2
LAS3: Error 311,10171,ERROR_CODE_REG_EXPR,LAS3: Error 311
LAS3: Error 311,10171,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 311,10171,THRESHOLDS_DAYS,2
LAS3: Error 311,10171,THRESHOLD_DATA_DAYS,
LAS3: Error 312,10172,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 312,10172,IHN_LEVEL3_DESC,LAS3: Error 312
LAS3: Error 312,10172,ALGORITHM_TYPE,COUNT
LAS3: Error 312,10172,ERROR_COUNT,2
LAS3: Error 312,10172,ERROR_CODE_REG_EXPR,LAS3: Error 312
LAS3: Error 312,10172,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 312,10172,THRESHOLDS_DAYS,2
LAS3: Error 312,10172,THRESHOLD_DATA_DAYS,
LAS3: Error 317,10173,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 317,10173,IHN_LEVEL3_DESC,LAS3: Error 317
LAS3: Error 317,10173,ALGORITHM_TYPE,COUNT
LAS3: Error 317,10173,ERROR_COUNT,2
LAS3: Error 317,10173,ERROR_CODE_REG_EXPR,LAS3: Error 317
LAS3: Error 317,10173,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 317,10173,THRESHOLDS_DAYS,2
LAS3: Error 317,10173,THRESHOLD_DATA_DAYS,
LAS3: Error 318,10174,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 318,10174,IHN_LEVEL3_DESC,LAS3: Error 318
LAS3: Error 318,10174,ALGORITHM_TYPE,COUNT
LAS3: Error 318,10174,ERROR_COUNT,2
LAS3: Error 318,10174,ERROR_CODE_REG_EXPR,LAS3: Error 318
LAS3: Error 318,10174,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 318,10174,THRESHOLDS_DAYS,2
LAS3: Error 318,10174,THRESHOLD_DATA_DAYS,
LAS3: Error 325,10175,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 325,10175,IHN_LEVEL3_DESC,LAS3: Error 325
LAS3: Error 325,10175,ALGORITHM_TYPE,COUNT
LAS3: Error 325,10175,ERROR_COUNT,2
LAS3: Error 325,10175,ERROR_CODE_REG_EXPR,LAS3: Error 325
LAS3: Error 325,10175,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 325,10175,THRESHOLDS_DAYS,2
LAS3: Error 325,10175,THRESHOLD_DATA_DAYS,
LAS3: Error 326,10176,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 326,10176,IHN_LEVEL3_DESC,LAS3: Error 326
LAS3: Error 326,10176,ALGORITHM_TYPE,COUNT
LAS3: Error 326,10176,ERROR_COUNT,2
LAS3: Error 326,10176,ERROR_CODE_REG_EXPR,LAS3: Error 326
LAS3: Error 326,10176,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 326,10176,THRESHOLDS_DAYS,2
LAS3: Error 326,10176,THRESHOLD_DATA_DAYS,
LAS3: Error 327,10177,THRESHOLD_TYPE,CONSECUTIVE
LAS3: Error 327,10177,IHN_LEVEL3_DESC,LAS3: Error 327
LAS3: Error 327,10177,ALGORITHM_TYPE,COUNT
LAS3: Error 327,10177,ERROR_COUNT,2
LAS3: Error 327,10177,ERROR_CODE_REG_EXPR,LAS3: Error 327
LAS3: Error 327,10177,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS3: Error 327,10177,THRESHOLDS_DAYS,2
LAS3: Error 327,10177,THRESHOLD_DATA_DAYS,
LAS4: Error 101: Sample Presentation Error,10178,THRESHOLD_TYPE,DISCRETE
LAS4: Error 101: Sample Presentation Error,10178,IHN_LEVEL3_DESC,LAS4: Error 101: Sample Presentation Error
LAS4: Error 101: Sample Presentation Error,10178,ALGORITHM_TYPE,COUNT
LAS4: Error 101: Sample Presentation Error,10178,ERROR_COUNT,1
LAS4: Error 101: Sample Presentation Error,10178,ERROR_CODE_REG_EXPR,LAS4: Error 101: Sample Presentation Error
LAS4: Error 101: Sample Presentation Error,10178,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS4: Error 101: Sample Presentation Error,10178,THRESHOLDS_DAYS,7
LAS4: Error 101: Sample Presentation Error,10178,THRESHOLD_DATA_DAYS,3
LAS4: Error 102: Sample Queue Error,10179,THRESHOLD_TYPE,COUNT
LAS4: Error 102: Sample Queue Error,10179,IHN_LEVEL3_DESC,LAS4: Error 102: Sample Queue Error
LAS4: Error 102: Sample Queue Error,10179,ALGORITHM_TYPE,COUNT
LAS4: Error 102: Sample Queue Error,10179,ERROR_COUNT,1
LAS4: Error 102: Sample Queue Error,10179,ERROR_CODE_REG_EXPR,LAS4: Error 102: Sample Queue Error
LAS4: Error 102: Sample Queue Error,10179,THRESHOLD_DESCRIPTION,1/day
LAS4: Error 102: Sample Queue Error,10179,THRESHOLDS_DAYS,1
LAS4: Error 102: Sample Queue Error,10179,THRESHOLD_DATA_DAYS,
LAS4: Error 103: Carrier Missing,10180,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 103: Carrier Missing,10180,IHN_LEVEL3_DESC,LAS4: Error 103: Carrier Missing
LAS4: Error 103: Carrier Missing,10180,ALGORITHM_TYPE,COUNT
LAS4: Error 103: Carrier Missing,10180,ERROR_COUNT,5
LAS4: Error 103: Carrier Missing,10180,ERROR_CODE_REG_EXPR,LAS4: Error 103: Carrier Missing
LAS4: Error 103: Carrier Missing,10180,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS4: Error 103: Carrier Missing,10180,THRESHOLDS_DAYS,2
LAS4: Error 103: Carrier Missing,10180,THRESHOLD_DATA_DAYS,
LAS4: Error 113,10181,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 113,10181,IHN_LEVEL3_DESC,LAS4: Error 113
LAS4: Error 113,10181,ALGORITHM_TYPE,COUNT
LAS4: Error 113,10181,ERROR_COUNT,5
LAS4: Error 113,10181,ERROR_CODE_REG_EXPR,LAS4: Error 113
LAS4: Error 113,10181,THRESHOLD_DESCRIPTION,5/day - 2 consecutive days
LAS4: Error 113,10181,THRESHOLDS_DAYS,2
LAS4: Error 113,10181,THRESHOLD_DATA_DAYS,
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,THRESHOLD_TYPE,CONSECUTIVE
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,IHN_LEVEL3_DESC,"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????"""
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,ALGORITHM_TYPE,LAS_205
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,ERROR_COUNT,1.5
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,ERROR_CODE_REG_EXPR,LAS4
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,THRESHOLD_DESCRIPTION,1.5% BCR Error/day - 2 consecutive days
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,THRESHOLDS_DAYS,2
"LAS4: Error 205: Unreadable Barcode and ""Interface Module Unreadable Barcode - ??????""",10182,THRESHOLD_DATA_DAYS,
LAS4: Error 301,10183,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 301,10183,IHN_LEVEL3_DESC,LAS4: Error 301
LAS4: Error 301,10183,ALGORITHM_TYPE,COUNT
LAS4: Error 301,10183,ERROR_COUNT,2
LAS4: Error 301,10183,ERROR_CODE_REG_EXPR,LAS4: Error 301
LAS4: Error 301,10183,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 301,10183,THRESHOLDS_DAYS,2
LAS4: Error 301,10183,THRESHOLD_DATA_DAYS,
LAS4: Error 302,10184,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 302,10184,IHN_LEVEL3_DESC,LAS4: Error 302
LAS4: Error 302,10184,ALGORITHM_TYPE,COUNT
LAS4: Error 302,10184,ERROR_COUNT,2
LAS4: Error 302,10184,ERROR_CODE_REG_EXPR,LAS4: Error 302
LAS4: Error 302,10184,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 302,10184,THRESHOLDS_DAYS,2
LAS4: Error 302,10184,THRESHOLD_DATA_DAYS,
LAS4: Error 311,10185,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 311,10185,IHN_LEVEL3_DESC,LAS4: Error 311
LAS4: Error 311,10185,ALGORITHM_TYPE,COUNT
LAS4: Error 311,10185,ERROR_COUNT,2
LAS4: Error 311,10185,ERROR_CODE_REG_EXPR,LAS4: Error 311
LAS4: Error 311,10185,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 311,10185,THRESHOLDS_DAYS,2
LAS4: Error 311,10185,THRESHOLD_DATA_DAYS,
LAS4: Error 312,10186,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 312,10186,IHN_LEVEL3_DESC,LAS4: Error 312
LAS4: Error 312,10186,ALGORITHM_TYPE,COUNT
LAS4: Error 312,10186,ERROR_COUNT,2
LAS4: Error 312,10186,ERROR_CODE_REG_EXPR,LAS4: Error 312
LAS4: Error 312,10186,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 312,10186,THRESHOLDS_DAYS,2
LAS4: Error 312,10186,THRESHOLD_DATA_DAYS,
LAS4: Error 317,10187,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 317,10187,IHN_LEVEL3_DESC,LAS4: Error 317
LAS4: Error 317,10187,ALGORITHM_TYPE,COUNT
LAS4: Error 317,10187,ERROR_COUNT,2
LAS4: Error 317,10187,ERROR_CODE_REG_EXPR,LAS4: Error 317
LAS4: Error 317,10187,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 317,10187,THRESHOLDS_DAYS,2
LAS4: Error 317,10187,THRESHOLD_DATA_DAYS,
LAS4: Error 318,10188,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 318,10188,IHN_LEVEL3_DESC,LAS4: Error 318
LAS4: Error 318,10188,ALGORITHM_TYPE,COUNT
LAS4: Error 318,10188,ERROR_COUNT,2
LAS4: Error 318,10188,ERROR_CODE_REG_EXPR,LAS4: Error 318
LAS4: Error 318,10188,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 318,10188,THRESHOLDS_DAYS,2
LAS4: Error 318,10188,THRESHOLD_DATA_DAYS,
LAS4: Error 325,10189,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 325,10189,IHN_LEVEL3_DESC,LAS4: Error 325
LAS4: Error 325,10189,ALGORITHM_TYPE,COUNT
LAS4: Error 325,10189,ERROR_COUNT,2
LAS4: Error 325,10189,ERROR_CODE_REG_EXPR,LAS4: Error 325
LAS4: Error 325,10189,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 325,10189,THRESHOLDS_DAYS,2
LAS4: Error 325,10189,THRESHOLD_DATA_DAYS,
LAS4: Error 326,10190,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 326,10190,IHN_LEVEL3_DESC,LAS4: Error 326
LAS4: Error 326,10190,ALGORITHM_TYPE,COUNT
LAS4: Error 326,10190,ERROR_COUNT,2
LAS4: Error 326,10190,ERROR_CODE_REG_EXPR,LAS4: Error 326
LAS4: Error 326,10190,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 326,10190,THRESHOLDS_DAYS,2
LAS4: Error 326,10190,THRESHOLD_DATA_DAYS,
LAS4: Error 327,10191,THRESHOLD_TYPE,CONSECUTIVE
LAS4: Error 327,10191,IHN_LEVEL3_DESC,LAS4: Error 327
LAS4: Error 327,10191,ALGORITHM_TYPE,COUNT
LAS4: Error 327,10191,ERROR_COUNT,2
LAS4: Error 327,10191,ERROR_CODE_REG_EXPR,LAS4: Error 327
LAS4: Error 327,10191,THRESHOLD_DESCRIPTION,2/day - 2 consecutive days
LAS4: Error 327,10191,THRESHOLDS_DAYS,2
LAS4: Error 327,10191,THRESHOLD_DATA_DAYS,
LAS5: Error 101: Sample Presentation Error,10192,THRESHOLD_TYPE,DISCRETE
LAS5: Error 101: Sample Presentation Error,10192,IHN_LEVEL3_DESC,LAS5: Error 101: Sample Presentation Error
LAS5: Error 101: Sample Presentation Error,10192,ALGORITHM_TYPE,COUNT
LAS5: Error 101: Sample Presentation Error,10192,ERROR_COUNT,1
LAS5: Error 101: Sample Presentation Error,10192,ERROR_CODE_REG_EXPR,LAS5: Error 101: Sample Presentation Error
LAS5: Error 101: Sample Presentation Error,10192,THRESHOLD_DESCRIPTION,"1/day, 3 days with errors in 1 week"
LAS5: Error 101: Sample Presentation Error,10192,THRESHOLDS_DAYS,7
LAS5: Error 101: Sample Presentation Error,10192,THRESHOLD_DATA_DAYS,3
LAS5: Error 102: Sample Queue Error,10193,THRESHOLD_TYPE,COUNT
LAS5: Error 102: Sample Queue Error,10193,IHN_LEVEL3_DESC,LAS5: Error 102: Sample Queue Error
LAS5: Error 102: Sample Queue Error,10193,ALGORITHM_TYPE,COUNT
LAS5: Error 102: Sample Queue Error,10193,ERROR_COUNT,1
LAS5: Error 102: Sample Queue Error,10193,ERROR_CODE_REG_EXPR,LAS5: Error 102: Sample Queue Error
LAS5: Error 102: Sample Queue Error,10193,THRESHOLD_DESCRIPTION,1/day
LAS5: Error 102: Sample Queue Error,10193,THRESHOLDS_DAYS,1
LAS5: Error 102: Sample Queue Error,10193,THRESHOLD_DATA_DAYS,
LAS5: Error 103: Carrier Missing,10194,THRESHOLD_TYPE,CONSECUTIVE
LAS5: Error 103: Carrier Missing,10194,IHN_LEVEL3_DESC,LAS5: Error 103: Carrier Missing
LAS5: Error 103: Carrier Missing,10194,ALGORITHM_TYPE,COUNT
LAS5: Error 103: Carrier Missing,10194,ERROR_COUNT,5
