MODULESNDRM,CUVETTETYPE,MAX(C4MIDDLE.FLAG_DATE),FLAGGED
"C1601046","c16-bline",6/12/2019 1:50:03 PM,0
"C1601312","c16-bline",6/16/2019 5:08:07 PM,0
"C1696157","c16-bline",6/19/2019 8:04:04 PM,0
"C1600815","c16-bline",6/19/2019 4:57:27 PM,0
"C1600694","c16-bline",6/15/2019 5:02:03 PM,0
"C1601188","c16-bline",6/19/2019 12:23:30 PM,0
"C1600940","c16-bline",6/19/2019 7:24:06 PM,0
"C1601078","c16-bline",6/17/2019 4:37:23 PM,0
"C1600926","c16-bline",6/14/2019 5:10:48 PM,0
"C1601042","c16-bline",6/19/2019 4:47:40 PM,0
"C1601267","c16-bline",6/19/2019 5:10:35 PM,0
"C1601256","c16-bline",6/12/2019 3:10:39 PM,0
"C1696222","c16-bline",6/19/2019 4:43:05 PM,0
"C1601678","c16-bline",6/19/2019 1:41:49 PM,0
"C1601296","c16-bline",6/19/2019 9:41:32 PM,0
"C1696161","c16-bline",6/19/2019 10:08:09 PM,0
"C1601283","c16-bline",6/19/2019 5:32:56 AM,0
"C1600886","c16-bline",6/19/2019 3:07:30 PM,0
"C1601769","c16-bline",6/19/2019 12:32:42 AM,0
"C1696032","c16-bline",6/19/2019 5:06:05 PM,0
"C1600964","c16-bline",6/19/2019 8:09:49 PM,0
"C1600202","c16-bline",6/18/2019 6:46:02 PM,0
"C1600432","c16-bline",6/19/2019 5:21:07 PM,0
"C1601377","c16-bline",6/18/2019 8:49:27 AM,0
"C1601580","c16-bline",6/18/2019 5:36:42 PM,0
"C1601634","c16-bline",6/16/2019 10:45:30 AM,0
"C1601330","c16-bline",6/17/2019 10:15:47 AM,0
"C1600862","c16-bline",6/13/2019 11:05:20 AM,0
"C1600221","c16-bline",6/19/2019 4:34:47 PM,0
"C1600320","c16-bline",6/14/2019 3:04:36 PM,0
"C1600577","c16-bline",6/15/2019 10:50:23 AM,0
"C1600251","c16-bline",6/19/2019 5:00:11 AM,0
"C1600678","c16-bline",6/19/2019 5:02:16 AM,0
"C1600429","c16-bline",6/19/2019 5:31:41 PM,0
"C1600929","c16-bline",6/18/2019 5:52:19 PM,0
"C1600278","c16-bline",6/19/2019 6:26:23 PM,0
"C1601796","c16-bline",6/19/2019 4:30:40 PM,0
"C1600519","c16-bline",6/18/2019 6:49:39 PM,0
"C1696061","c16-bline",6/19/2019 9:43:11 PM,0
"C1696242","c16-bline",6/19/2019 10:01:49 PM,0
"C1600342","c16-bline",6/19/2019 3:07:20 PM,0
"C1600787","c16-bline",6/19/2019 5:07:17 PM,0
"C1600549","c16-bline",6/18/2019 10:20:09 AM,0
"C1601405","c16-bline",6/19/2019 3:31:50 AM,0
"C1600634","c16-bline",6/18/2019 9:42:42 AM,0
"C1601350","c16-bline",6/14/2019 7:11:04 PM,0
"C1601879","c16-bline",6/19/2019 6:00:02 AM,0
"C1600327","c16-bline",6/19/2019 4:58:37 PM,0
"C1600653","c16-bline",6/13/2019 11:02:39 AM,0
"C1600730","c16-bline",6/19/2019 10:58:03 PM,0
"C1600206","c16-bline",6/14/2019 8:17:50 PM,0
"C1601219","c16-bline",6/18/2019 12:08:55 PM,0
"C1601718","c16-bline",6/19/2019 4:36:16 PM,0
"C1690130","c16-bline",6/19/2019 10:04:08 PM,0
"C1601387","c16-bline",6/18/2019 10:18:24 AM,0
"C1600537","c16-bline",6/19/2019 6:02:04 AM,0
"C1601307","c16-bline",6/19/2019 6:01:46 AM,0
"C1600985","c16-bline",6/19/2019 9:57:53 AM,0
"C1601824","c16-bline",6/18/2019 2:00:26 AM,0
"C1696049","c16-bline",6/19/2019 10:10:44 PM,0
"C1600813","c16-bline",6/18/2019 6:57:32 PM,0
"C1601445","c16-bline",6/17/2019 5:03:37 PM,0
"C1600222","c16-bline",6/19/2019 8:57:38 PM,0
"C1600821","c16-bline",6/19/2019 6:20:34 AM,0
"C1601547","c16-bline",6/19/2019 5:33:20 PM,0
"C1600949","c16-bline",6/19/2019 5:06:31 PM,0
"C1601095","c16-bline",6/19/2019 6:02:12 AM,0
"C1601064","c16-bline",6/18/2019 10:07:06 AM,0
"C1601673","c16-bline",6/17/2019 5:10:42 PM,0
"C1600877","c16-bline",6/18/2019 12:12:32 PM,0
"C1600054","c16-bline",6/17/2019 11:18:27 AM,0
"C1696186","c16-bline",6/19/2019 10:07:05 PM,0
"C1600273","c16-bline",6/19/2019 10:54:30 PM,0
"C1601735","c16-bline",6/19/2019 6:34:07 PM,0
"C1601418","c16-bline",6/19/2019 9:06:02 PM,0
"C1696328","c16-bline",6/19/2019 9:18:42 PM,0
"C1600312","c16-bline",6/19/2019 3:49:36 PM,0
"C1696131","c16-bline",6/19/2019 4:27:09 PM,0
"C1601384","c16-bline",6/18/2019 11:25:01 AM,0
"C1696354","c16-bline",6/18/2019 2:39:35 PM,0
"C1696268","c16-bline",6/19/2019 3:31:33 PM,0
"C1696314","c16-bline",6/19/2019 10:14:48 PM,0
"C1690135","c16-bline",6/19/2019 7:50:13 PM,0
"C1692037","c16-bline",6/19/2019 6:49:52 PM,0
"C1696019","c16-bline",6/19/2019 4:15:39 PM,0
"C1600953","c16-bline",6/18/2019 6:09:30 PM,0
"C1600773","c16-bline",6/19/2019 6:26:56 PM,0
"C1601571","c16-bline",6/19/2019 5:07:33 PM,0
"C1696141","c16-bline",6/19/2019 3:55:21 PM,0
"C1601318","c16-bline",6/19/2019 4:51:21 PM,0
"C1601021","c16-bline",6/19/2019 1:30:57 PM,0
"C1600676","c16-bline",6/19/2019 6:24:05 AM,0
"C1601093","c16-bline",6/19/2019 5:01:41 PM,0
"C1601722","c16-bline",6/17/2019 12:18:08 PM,0
"C1696203","c16-bline",6/19/2019 10:04:15 PM,0
"C1600673","c16-bline",6/19/2019 6:34:04 PM,0
"C1601709","c16-bline",6/17/2019 1:16:43 PM,0
"C1601737","c16-bline",6/14/2019 1:33:41 PM,0
"C1601201","c16-bline",6/16/2019 11:42:32 AM,0
"C1601725","c16-bline",6/18/2019 2:20:32 PM,0
"C1601750","c16-bline",6/16/2019 4:07:58 PM,0
"C1601180","c16-bline",6/19/2019 4:03:34 PM,0
"C1601875","c16-bline",6/18/2019 3:23:45 PM,0
"C1600608","c16-bline",6/19/2019 11:38:51 AM,0
"C1601404","c16-bline",6/19/2019 12:08:23 PM,0
"C1600259","c16-bline",6/18/2019 3:56:13 PM,0
"C1601510","c16-bline",6/19/2019 10:54:00 AM,0
"C1600584","c16-bline",6/18/2019 10:15:07 AM,0
"C1601881","c16-bline",6/19/2019 12:54:36 AM,0
"C1696257","c16-bline",6/19/2019 6:26:20 PM,0
"C1601110","c16-bline",6/19/2019 6:22:52 AM,0
"C1601451","c16-bline",6/17/2019 11:15:22 PM,0
"C1601521","c16-bline",6/14/2019 4:54:59 PM,0
"C1600147","c16-bline",6/15/2019 11:24:08 AM,0
"C1601401","c16-bline",6/15/2019 1:12:24 PM,0
"C1601697","c16-bline",6/19/2019 3:56:13 PM,0
"C1696296","c16-bline",6/19/2019 9:23:49 PM,0
"C1600614","c16-bline",6/19/2019 12:29:10 PM,0
"C1600895","c16-bline",6/15/2019 1:15:51 PM,0
"C1696282","c16-bline",6/19/2019 9:29:43 PM,0
"C1601236","c16-bline",6/18/2019 2:10:46 AM,0
"C1696234","c16-bline",6/19/2019 4:46:05 PM,0
"C1697115","c16-bline",6/19/2019 3:17:00 PM,0
"C1685026","c16-bline",6/19/2019 9:52:41 PM,0
"C1601464","c16-bline",6/19/2019 3:15:13 PM,0
"C1601124","c16-bline",6/19/2019 4:36:29 PM,0
"C1601027","c16-bline",6/19/2019 10:20:47 AM,0
"C1601661","c16-bline",6/14/2019 12:06:47 PM,0
"C1601217","c16-bline",6/17/2019 12:18:22 PM,0
"C1600915","c16-bline",6/19/2019 2:07:12 PM,0
"C1600315","c16-bline",6/19/2019 4:44:27 PM,0
"C1601890","c16-bline",6/18/2019 5:00:53 PM,0
"C1601641","c16-bline",6/17/2019 4:46:31 PM,0
"C1601049","c16-bline",6/15/2019 12:40:17 PM,0
"C1600889","c16-bline",6/19/2019 3:20:54 PM,0
"C1696088","c16-bline",6/19/2019 11:31:03 AM,0
"C1600714","c16-bline",6/19/2019 3:27:13 PM,0
"C1601752","c16-bline",6/19/2019 3:03:45 PM,0
"C1600704","c16-bline",6/15/2019 1:23:13 PM,0
"C1600418","c16-bline",6/15/2019 1:24:49 PM,0
"C1600952","c16-bline",6/15/2019 1:28:10 PM,0
"C1600631","c16-bline",6/19/2019 1:08:16 AM,0
"C1600596","c16-bline",6/15/2019 10:44:56 AM,0
"C1601125","c16-bline",6/19/2019 8:32:39 PM,0
"C1696200","c16-bline",6/19/2019 9:54:15 PM,0
"C1600842","c16-bline",6/19/2019 12:25:38 PM,0
"C1601094","c16-bline",6/19/2019 4:07:04 PM,0
"C1696240","c16-bline",6/19/2019 9:58:55 PM,0
"C1696204","c16-bline",6/19/2019 9:51:38 PM,0
"C1600513","c16-bline",6/16/2019 1:00:39 PM,0
"C1601161","c16-bline",6/19/2019 8:28:12 PM,0
"C1600786","c16-bline",6/18/2019 7:19:04 PM,0
"C1600583","c16-bline",6/18/2019 5:39:52 PM,0
"C1601227","c16-bline",6/19/2019 11:25:03 AM,0
"C1696110","c16-bline",6/19/2019 8:54:13 PM,0
"C1600475","c16-bline",6/19/2019 9:51:26 AM,0
"C1696228","c16-bline",6/19/2019 1:42:49 PM,0
"C1696210","c16-bline",6/19/2019 7:51:53 PM,0
"C1696038","c16-bline",6/19/2019 2:16:32 PM,0
"C1696070","c16-bline",6/19/2019 10:22:46 PM,0
"C1696143","c16-bline",6/19/2019 5:42:15 PM,0
"C1696015","c16-bline",6/19/2019 5:38:51 PM,0
"C1692026","c16-bline",6/19/2019 10:05:51 PM,0
"C1601373","c16-bline",6/14/2019 1:08:35 PM,0
"C1600542","c16-bline",6/19/2019 7:59:36 AM,0
"C1600044","c16-bline",6/19/2019 9:01:46 AM,0
"C1600748","c16-bline",6/12/2019 5:13:08 PM,0
"C1600688","c16-bline",6/19/2019 1:32:05 AM,0
"C1601484","c16-bline",6/19/2019 5:52:36 AM,0
"C1600377","c16-bline",6/19/2019 10:17:11 AM,0
"C1600062","c16-bline",6/19/2019 12:19:23 PM,0
"C1601492","c16-bline",6/18/2019 4:09:40 PM,0
"C1696286","c16-bline",6/19/2019 9:31:49 PM,0
"C1601202","c16-bline",6/16/2019 6:48:48 PM,0
"C1601817","c16-bline",6/19/2019 4:48:32 PM,0
"C1601206","c16-bline",6/19/2019 3:34:24 PM,0
"C1601470","c16-bline",6/19/2019 3:33:39 PM,0
"C1601162","c16-bline",6/12/2019 5:18:59 PM,0
"C1600922","c16-bline",6/12/2019 4:38:58 PM,0
"C1600107","c16-bline",6/12/2019 5:35:49 PM,0
"C1601253","c16-bline",6/18/2019 12:11:37 PM,0
"C1601554","c16-bline",6/12/2019 4:48:22 PM,1
"C1601649","c16-bline",6/12/2019 2:39:03 PM,1
"C1600951","c16-bline",6/12/2019 1:57:07 PM,1
"C1600904","c16-aline",6/19/2019 3:00:26 PM,0
"C1600213","c16-aline",6/19/2019 5:27:25 PM,0
"C1601417","c16-aline",6/16/2019 4:25:32 PM,0
"C1601333","c16-aline",6/19/2019 5:33:51 PM,0
"C1601273","c16-aline",6/19/2019 4:01:32 PM,0
"C1696260","c16-aline",6/15/2019 5:14:16 PM,0
"C1696159","c16-aline",6/19/2019 9:33:53 PM,0
"C1600638","c16-aline",6/13/2019 9:59:14 AM,0
"C1600087","c16-aline",6/19/2019 1:14:30 AM,0
"C1601573","c16-aline",6/19/2019 2:12:54 PM,0
"C1600788","c16-aline",6/19/2019 4:53:10 PM,0
"C1601275","c16-aline",6/19/2019 5:01:49 PM,0
"C1696094","c16-aline",6/19/2019 8:56:35 PM,0
"C1600846","c16-aline",6/18/2019 11:53:56 PM,0
"C1601785","c16-aline",6/19/2019 5:09:57 PM,0
"C1696326","c16-aline",6/19/2019 8:38:35 PM,0
"C1601208","c16-aline",6/19/2019 5:48:42 PM,0
"C1600575","c16-aline",6/18/2019 10:15:01 AM,0
"C1600210","c16-aline",6/19/2019 5:30:43 AM,0
"C1601436","c16-aline",6/19/2019 11:43:24 AM,0
"C1600309","c16-aline",6/19/2019 5:27:53 PM,0
"C1697014","c16-aline",6/19/2019 4:34:47 PM,0
"C1601795","c16-aline",6/19/2019 3:46:53 PM,0
"C1600050","c16-aline",6/19/2019 5:19:06 PM,0
"C1601263","c16-aline",6/19/2019 9:52:18 PM,0
"C1600803","c16-aline",6/19/2019 1:53:13 AM,0
"C1601772","c16-aline",6/18/2019 10:50:05 PM,0
"C1601582","c16-aline",6/18/2019 11:54:27 AM,0
"C1600059","c16-aline",6/18/2019 12:10:46 PM,0
"C1600982","c16-aline",6/18/2019 7:23:32 AM,0
"C1600341","c16-aline",6/19/2019 7:29:47 PM,0
"C1600518","c16-aline",6/18/2019 3:30:27 PM,0
"C1600304","c16-aline",6/14/2019 7:02:14 PM,0
"C1600190","c16-aline",6/18/2019 10:18:32 AM,0
"C1601157","c16-aline",6/19/2019 4:15:04 AM,0
"C1601463","c16-aline",6/19/2019 1:59:33 PM,0
"C1600409","c16-aline",6/19/2019 11:01:41 PM,0
"C1600435","c16-aline",6/19/2019 5:31:53 PM,0
"C1600333","c16-aline",6/15/2019 10:38:54 AM,0
"C1696268","c16-aline",6/19/2019 5:51:17 PM,0
"C1600822","c16-aline",6/19/2019 5:03:20 AM,0
"C1601625","c16-aline",6/18/2019 4:30:28 PM,0
"C1690130","c16-aline",6/19/2019 10:03:37 PM,0
"C1600962","c16-aline",6/19/2019 5:03:05 AM,0
"C1600360","c16-aline",6/18/2019 1:01:49 PM,0
"C1600207","c16-aline",6/19/2019 5:31:24 AM,0
"C1600427","c16-aline",6/19/2019 12:16:36 PM,0
"C1600772","c16-aline",6/18/2019 9:58:24 PM,0
"C1600676","c16-aline",6/19/2019 6:55:51 AM,0
"C1601809","c16-aline",6/18/2019 2:04:22 AM,0
"C1601292","c16-aline",6/16/2019 6:52:00 AM,0
"C1600793","c16-aline",6/13/2019 10:58:51 AM,0
"C1601074","c16-aline",6/19/2019 8:52:48 PM,0
"C1600595","c16-aline",6/18/2019 11:49:32 AM,0
"C1690032","c16-aline",6/19/2019 5:07:32 PM,0
"C1696337","c16-aline",6/19/2019 8:18:28 PM,0
"C1601112","c16-aline",6/19/2019 3:06:11 PM,0
"C1601215","c16-aline",6/19/2019 3:07:10 PM,0
"C1601335","c16-aline",6/16/2019 12:38:34 PM,0
"C1600353","c16-aline",6/17/2019 12:01:17 PM,0
"C1690040","c16-aline",6/19/2019 9:50:47 PM,0
"C1601651","c16-aline",6/16/2019 5:43:27 PM,0
"C1601380","c16-aline",6/17/2019 11:55:36 AM,0
"C1601737","c16-aline",6/14/2019 1:31:48 PM,0
"C1601317","c16-aline",6/19/2019 4:30:34 PM,0
"C1601870","c16-aline",6/18/2019 3:48:16 PM,0
"C1600399","c16-aline",6/13/2019 2:49:25 PM,0
"C1601734","c16-aline",6/18/2019 5:09:48 PM,0
"C1601563","c16-aline",6/18/2019 4:58:38 PM,0
"C1600667","c16-aline",6/14/2019 1:45:03 PM,0
"C1601819","c16-aline",6/17/2019 3:30:16 PM,0
"C1697042","c16-aline",6/19/2019 9:03:08 PM,0
"C1601550","c16-aline",6/18/2019 2:38:10 PM,0
"C1601605","c16-aline",6/14/2019 1:02:06 PM,0
"C1696205","c16-aline",6/19/2019 10:06:48 PM,0
"C1691007","c16-aline",6/19/2019 8:00:44 PM,0
"C1601768","c16-aline",6/15/2019 12:43:36 PM,0
"C1696146","c16-aline",6/19/2019 2:00:39 PM,0
"C1696061","c16-aline",6/19/2019 9:43:02 PM,0
"C1600908","c16-aline",6/15/2019 10:52:28 AM,0
"C1601400","c16-aline",6/17/2019 2:51:11 PM,0
"C1696296","c16-aline",6/19/2019 9:23:45 PM,0
"C1696292","c16-aline",6/19/2019 4:12:08 PM,0
"C1601205","c16-aline",6/16/2019 2:42:09 PM,0
"C1600321","c16-aline",6/17/2019 6:38:30 PM,0
"C1601707","c16-aline",6/16/2019 5:03:32 PM,0
"C1696109","c16-aline",6/19/2019 10:05:18 PM,0
"C1696224","c16-aline",6/19/2019 5:28:44 PM,0
"C1601084","c16-aline",6/19/2019 2:18:41 PM,0
"C1601705","c16-aline",6/18/2019 2:29:25 PM,0
"C1697015","c16-aline",6/19/2019 8:53:46 PM,0
"C1601752","c16-aline",6/19/2019 3:00:41 PM,0
"C1601531","c16-aline",6/18/2019 12:15:02 PM,0
"C1601202","c16-aline",6/16/2019 5:16:52 PM,0
"C1600859","c16-aline",6/19/2019 7:21:56 AM,0
"C1601641","c16-aline",6/17/2019 4:52:57 PM,0
"C1696023","c16-aline",6/19/2019 8:25:46 PM,0
"C1600868","c16-aline",6/18/2019 12:59:49 AM,0
"C1600154","c16-aline",6/18/2019 10:54:29 AM,0
"C1600614","c16-aline",6/19/2019 12:29:21 PM,0
"C1601882","c16-aline",6/18/2019 11:53:38 PM,0
"C1600503","c16-aline",6/18/2019 4:49:57 PM,0
"C1601315","c16-aline",6/16/2019 8:24:05 AM,0
"C1601110","c16-aline",6/19/2019 5:44:33 AM,0
"C1600492","c16-aline",6/19/2019 8:59:13 PM,0
"C1600848","c16-aline",6/18/2019 12:36:29 PM,0
"C1696022","c16-aline",6/19/2019 10:04:07 PM,0
"C1601211","c16-aline",6/19/2019 12:25:45 PM,0
"C1697121","c16-aline",6/19/2019 8:40:12 PM,0
"C1601494","c16-aline",6/18/2019 1:15:18 PM,0
"C1690151","c16-aline",6/19/2019 9:07:29 PM,0
"C1601014","c16-aline",6/18/2019 11:04:27 AM,0
"C1690142","c16-aline",6/19/2019 7:31:49 PM,0
"C1696274","c16-aline",6/19/2019 1:54:08 PM,0
"C1601085","c16-aline",6/19/2019 5:20:56 PM,0
"C1696032","c16-aline",6/19/2019 5:05:02 PM,0
"C1685018","c16-aline",6/19/2019 3:29:36 PM,0
"C1601686","c16-aline",6/19/2019 12:43:10 PM,0
"C1601128","c16-aline",6/19/2019 9:02:46 PM,0
"C1601396","c16-aline",6/19/2019 4:09:39 PM,0
"C1696293","c16-aline",6/19/2019 4:29:58 PM,0
"C1696143","c16-aline",6/19/2019 5:42:15 PM,0
"C1601270","c16-aline",6/19/2019 4:48:07 PM,0
"C1696068","c16-aline",6/19/2019 8:02:34 PM,0
"C1601480","c16-aline",6/12/2019 5:25:36 PM,0
"C1601782","c16-aline",6/13/2019 10:54:34 AM,0
"C1600749","c16-aline",6/12/2019 3:27:56 PM,0
"C1601115","c16-aline",6/12/2019 3:49:31 PM,0
"C1600555","c16-aline",6/19/2019 8:00:40 PM,0
"C1600701","c16-aline",6/19/2019 7:14:35 AM,0
"C1601100","c16-aline",6/19/2019 5:02:37 AM,0
"C1696251","c16-aline",6/19/2019 10:05:52 PM,0
"C1696249","c16-aline",6/19/2019 4:52:35 PM,0
"C1601058","c16-aline",6/18/2019 12:51:40 PM,0
"C1601188","c16-aline",6/19/2019 12:23:39 PM,0
"C1696130","c16-aline",6/19/2019 4:50:09 PM,0
"C1600118","c16-aline",6/17/2019 11:41:23 AM,1
"C1690137","c16-aline",6/19/2019 10:00:33 PM,0
"C1600865","c16-bline",6/19/2019 5:07:19 PM,0
"C1601044","c16-bline",6/12/2019 2:30:55 PM,0
"C1696260","c16-bline",6/15/2019 5:14:12 PM,0
"C1600728","c16-bline",6/17/2019 1:22:07 PM,0
"C1601588","c16-bline",6/19/2019 4:58:30 PM,0
"C1601341","c16-bline",6/19/2019 3:32:28 AM,0
"C1601497","c16-bline",6/12/2019 5:40:38 PM,0
"C1601646","c16-bline",6/18/2019 3:21:21 PM,0
"C1601896","c16-bline",6/17/2019 4:33:21 PM,0
"C1601285","c16-bline",6/12/2019 3:39:30 PM,0
"C1601246","c16-bline",6/12/2019 4:51:47 PM,0
"C1600466","c16-bline",6/19/2019 5:33:19 PM,0
"C1601275","c16-bline",6/19/2019 5:02:07 PM,0
"C1600844","c16-bline",6/19/2019 4:05:42 PM,0
"C1601399","c16-bline",6/17/2019 2:48:23 PM,0
"C1601762","c16-bline",6/17/2019 1:12:16 PM,0
"C1600540","c16-bline",6/19/2019 6:02:03 AM,0
"C1600898","c16-bline",6/19/2019 4:51:59 PM,0
"C1696081","c16-bline",6/19/2019 9:41:04 PM,0
"C1600837","c16-bline",6/18/2019 5:42:21 AM,0
"C1601178","c16-bline",6/19/2019 4:51:52 PM,0
"C1601736","c16-bline",6/19/2019 6:08:32 PM,0
"C1600067","c16-bline",6/19/2019 4:43:37 PM,0
"C1600692","c16-bline",6/19/2019 6:59:45 AM,0
"C1601428","c16-bline",6/19/2019 12:32:51 AM,0
"C1601705","c16-bline",6/18/2019 2:41:11 PM,0
"C1696130","c16-bline",6/19/2019 5:10:48 PM,0
"C1600977","c16-bline",6/18/2019 5:05:33 PM,0
"C1601390","c16-bline",6/18/2019 8:20:58 PM,0
"C1600640","c16-bline",6/13/2019 11:05:52 AM,0
"C1600506","c16-bline",6/19/2019 8:00:09 PM,0
"C1601823","c16-bline",6/16/2019 8:21:09 PM,0
"C1600059","c16-bline",6/18/2019 12:11:08 PM,0
"C1600727","c16-bline",6/18/2019 2:50:11 PM,0
"C1600838","c16-bline",6/19/2019 5:00:28 PM,0
"C1600976","c16-bline",6/18/2019 6:32:57 PM,0
"C1601167","c16-bline",6/19/2019 5:18:10 PM,0
"C1600341","c16-bline",6/19/2019 7:31:25 PM,0
"C1600239","c16-bline",6/18/2019 11:13:50 AM,0
"C1600825","c16-bline",6/18/2019 10:05:24 AM,0
"C1600421","c16-bline",6/19/2019 5:28:49 PM,0
"C1600105","c16-bline",6/19/2019 4:16:35 PM,0
"C1601216","c16-bline",6/18/2019 12:06:11 PM,0
"C1696305","c16-bline",6/19/2019 7:30:48 PM,0
"C1601490","c16-bline",6/13/2019 11:05:51 AM,0
"C1600363","c16-bline",6/18/2019 12:14:09 PM,0
"C1600347","c16-bline",6/13/2019 6:02:07 PM,0
"C1600497","c16-bline",6/18/2019 10:18:12 AM,0
"C1600770","c16-bline",6/19/2019 5:31:46 AM,0
"C1601482","c16-bline",6/19/2019 5:32:52 AM,0
"C1600647","c16-bline",6/19/2019 1:20:22 PM,0
"C1600261","c16-bline",6/19/2019 10:19:03 AM,0
"C1696183","c16-bline",6/19/2019 8:56:50 PM,0
"C1600291","c16-bline",6/18/2019 5:59:50 PM,0
"C1601073","c16-bline",6/17/2019 11:17:36 AM,0
"C1601729","c16-bline",6/19/2019 8:47:04 PM,0
"C1696287","c16-bline",6/19/2019 5:31:29 PM,0
"C1600143","c16-bline",6/18/2019 6:14:20 PM,0
"C1600790","c16-bline",6/19/2019 8:52:46 PM,0
"C1600622","c16-bline",6/16/2019 10:37:07 AM,0
"C1696297","c16-bline",6/19/2019 6:49:30 PM,0
"C1600260","c16-bline",6/18/2019 11:36:54 PM,0
"C1601074","c16-bline",6/19/2019 8:54:04 PM,0
"C1601426","c16-bline",6/19/2019 6:05:34 PM,0
"C1600408","c16-bline",6/19/2019 10:16:56 PM,0
"C1601193","c16-bline",6/14/2019 4:23:12 PM,0
"C1696060","c16-bline",6/19/2019 9:53:14 PM,0
"C1692013","c16-bline",6/19/2019 5:25:43 PM,0
"C1601017","c16-bline",6/19/2019 1:35:08 PM,0
"C1690032","c16-bline",6/19/2019 5:07:59 PM,0
"C1600559","c16-bline",6/16/2019 11:16:12 AM,0
"C1601172","c16-bline",6/19/2019 4:22:52 PM,0
"C1600180","c16-bline",6/19/2019 2:09:03 AM,0
"C1697131","c16-bline",6/19/2019 5:11:58 PM,0
"C1601798","c16-bline",6/13/2019 11:11:03 AM,0
"C1601090","c16-bline",6/19/2019 12:10:12 PM,0
"C1601488","c16-bline",6/19/2019 12:50:01 PM,0
"C1600507","c16-bline",6/19/2019 3:43:41 PM,0
"C1601052","c16-bline",6/18/2019 3:21:52 PM,0
"C1601461","c16-bline",6/19/2019 2:53:23 PM,0
"C1696265","c16-bline",6/19/2019 4:33:53 PM,0
"C1600855","c16-bline",6/18/2019 3:56:30 PM,0
"C1600689","c16-bline",6/19/2019 8:28:30 PM,0
"C1600483","c16-bline",6/18/2019 9:46:14 AM,0
"C1601473","c16-bline",6/19/2019 3:01:03 PM,0
"C1601365","c16-bline",6/14/2019 1:03:47 PM,0
"C1600454","c16-bline",6/19/2019 2:35:38 PM,0
"C1601821","c16-bline",6/19/2019 5:15:57 PM,0
"C1601031","c16-bline",6/18/2019 8:08:35 PM,0
"C1696239","c16-bline",6/19/2019 8:17:28 PM,0
"C1690132","c16-bline",6/19/2019 10:04:35 PM,0
"C1696040","c16-bline",6/19/2019 8:39:33 PM,0
"C1696205","c16-bline",6/19/2019 10:06:57 PM,0
"C1696255","c16-bline",6/19/2019 9:26:58 PM,0
"C1601047","c16-bline",6/15/2019 12:13:23 PM,0
"C1696340","c16-bline",6/19/2019 7:21:13 PM,0
"C1601079","c16-bline",6/19/2019 2:04:49 PM,0
"C1601446","c16-bline",6/19/2019 12:38:40 AM,0
"C1600480","c16-bline",6/18/2019 10:05:17 AM,0
"C1601743","c16-bline",6/18/2019 4:42:42 PM,0
"C1690112","c16-bline",6/19/2019 7:22:38 PM,0
"C1690150","c16-bline",6/19/2019 9:51:41 PM,0
"C1600321","c16-bline",6/17/2019 6:42:28 PM,0
"C1600690","c16-bline",6/19/2019 1:11:40 PM,0
"C1696264","c16-bline",6/19/2019 4:53:13 PM,0
"C1600908","c16-bline",6/15/2019 10:52:32 AM,0
"C1601416","c16-bline",6/19/2019 2:41:27 PM,0
"C1696024","c16-bline",6/19/2019 7:44:30 PM,0
"C1601402","c16-bline",6/15/2019 1:10:09 PM,0
"C1696254","c16-bline",6/19/2019 3:56:15 PM,0
"C1601829","c16-bline",6/19/2019 8:42:43 PM,0
"C1690147","c16-bline",6/19/2019 3:20:33 PM,0
"C1690013","c16-bline",6/19/2019 2:18:23 PM,0
"C1600620","c16-bline",6/14/2019 9:09:17 PM,0
"C1601499","c16-bline",6/19/2019 5:00:33 PM,0
"C1601533","c16-bline",6/19/2019 12:20:21 PM,0
"C1601177","c16-bline",6/19/2019 2:21:27 PM,0
"C1601687","c16-bline",6/19/2019 5:14:56 PM,0
"C1696199","c16-bline",6/19/2019 7:44:20 PM,0
"C1601617","c16-bline",6/19/2019 9:06:55 PM,0
"C1600946","c16-bline",6/19/2019 10:20:22 AM,0
"C1600397","c16-bline",6/19/2019 5:24:01 PM,0
"C1600375","c16-bline",6/18/2019 10:15:36 AM,0
"C1600958","c16-bline",6/18/2019 10:14:21 AM,0
"C1600839","c16-bline",6/19/2019 6:42:30 AM,0
"C1696080","c16-bline",6/19/2019 3:28:08 PM,0
"C1600859","c16-bline",6/19/2019 7:22:05 AM,0
"C1696202","c16-bline",6/15/2019 10:36:00 PM,0
"C1601013","c16-bline",6/15/2019 9:12:59 PM,0
"C1696023","c16-bline",6/19/2019 8:54:38 PM,0
"C1696259","c16-bline",6/19/2019 8:49:17 PM,0
"C1600745","c16-bline",6/15/2019 1:53:10 PM,0
"C1696028","c16-bline",6/19/2019 9:47:42 PM,0
"C1600635","c16-bline",6/19/2019 8:17:30 PM,0
"C1696298","c16-bline",6/19/2019 4:30:18 PM,0
"C1600848","c16-bline",6/18/2019 12:36:33 PM,0
"C1601179","c16-bline",6/19/2019 5:29:15 PM,0
"C1690151","c16-bline",6/19/2019 9:07:20 PM,0
"C1690088","c16-bline",6/19/2019 10:05:18 PM,0
"C1600652","c16-bline",6/19/2019 7:23:18 AM,0
"C1601270","c16-bline",6/19/2019 4:48:33 PM,0
"C1601185","c16-bline",6/19/2019 1:46:04 PM,0
"C1696045","c16-bline",6/19/2019 4:49:32 PM,0
